 IBDRY ENLAY HSEA DEO TSCDF WFC PEP NVS DTE.DE GPDNF BP RBS PG JNJ GE C VZ NTT EOAN.DE OR.PA GBPEUR USDEUR CHFEUR EURJPY 
22-5-2006 58.16 5.54 26.305 65.855 5.35 66.625 58.965 56.385 12.105 73.14 69.505 6.195 54.22 59.925 34.19 48.83 30.965 25.25 99.035 78.4 1.49405 0.786088 0.629449 149.436 
19-5-2006 58.925 5.615 26.3 65.315 5.35 66.075 58.505 55.875 12.195 73.14 70.5 6.73 54.375 59.935 34.225 48.885 30.965 25.085 99.21 78.725 1.49158 0.785502 0.628965 149.59 
18-5-2006 58.525 5.61 26.235 66.395 5.315 66.085 59.035 57.275 12.125 74.335 70.24 7.285 55.205 60.26 34.345 48.97 30.55 25.665 99.025 80.15 1.48963 0.78713 0.628347 149.978 
17-5-2006 60.225 5.525 26.46 66.605 5.28 67.025 59.58 56.94 12.115 74.65 70.91 6.905 55.585 60.37 34.625 48.885 31.05 25.87 98.825 80.975 1.49001 0.792443 0.628052 150.078 
16-5-2006 60.58 5.475 26.575 67.63 5.245 67.79 59.725 57.625 12.085 74.65 72.915 7.44 55.89 60.165 34.815 49.38 31.58 25.455 98.555 82.65 1.49169 0.795933 0.628456 149.865 
15-5-2006 60.03 5.45 26.64 67.05 5.135 67.585 59.18 56.47 12.16 75.14 73.04 7.405 54.875 59.455 34.335 49.335 31.51 25.2 98.88 79.275 1.49196 0.796206 0.628911 149.788 
12-5-2006 60.48 5.535 26.585 68.245 5.145 67.475 58.295 57.5 12.165 75.94 75.23 7.145 55.42 58.825 34.36 49.375 31.83 24.575 99 78.425 1.49218 0.793984 0.629375 149.765 
11-5-2006 58.875 5.625 26.505 68.985 5.295 67.485 58.49 56.895 12.075 75.14 76.07 7.61 56.08 58.835 34.4 49.86 31.97 24.5 98.9 77.45 1.4912 0.793795 0.629229 149.551 
10-5-2006 59.175 5.585 26.355 67.865 5.305 68.13 58.715 57.075 12.095 74.555 75.825 7.59 56.495 58.37 34.745 50.285 32.425 24.325 99.1 78.175 1.49007 0.796625 0.628694 148.996 
9-5-2006 58.35 5.61 26.505 68.485 5.315 68.41 58.62 57.47 12.18 75.12 76.075 6.625 56.42 58.555 35.01 50.28 32.895 24.145 98.165 78.175 1.49028 0.797665 0.628313 148.938 
8-5-2006 56.905 5.68 26.535 68.04 5.25 68.72 59 57.21 12.135 73.56 75.585 7.035 56.01 58.765 35.105 50.39 33.05 23.84 97.15 78.25 1.48689 0.798198 0.628313 149.209 
5-5-2006 57.675 5.61 26.645 67.495 5.375 68.67 59.055 57.01 12.12 73.56 76.06 7.26 55.945 58.585 35.045 50.03 32.785 22.98 96.64 77.525 1.48437 0.799263 0.627928 149.532 
4-5-2006 59.02 5.545 26.645 67.09 5.4 67.935 58.73 57.135 12.265 73.56 75.175 8.215 56.145 58.33 34.71 49.57 32.78 22.815 96.335 77.6 1.48232 0.79867 0.627726 149.761 
3-5-2006 58.78 5.615 26.66 66.7 5.44 67.26 58.07 56.68 12.155 75.3 75.44 9.075 55.835 58.47 34.43 49.68 32.635 22.81 97.285 78.05 1.48043 0.797695 0.627726 149.929 
2-5-2006 57.8 5.555 26.835 67.05 5.47 67.995 57.96 57.955 12.055 76.68 75.995 8.865 57.885 58.78 34.345 49.565 32.935 22.735 96.045 78.725 1.48022 0.79677 0.6281 150.011 
1-5-2006 56.775 5.485 26.835 66.42 5.505 68.355 58.35 58.24 12.025 76.8 74.585 7.97 58.215 58.665 34.52 49.655 32.965 22.56 95.19 79 1.48191 0.794917 0.629171 150.023 
28-4-2006 57.525 5.475 26.83 66.19 5.635 67.98 58.13 57.28 12.25 76.05 74.11 7.71 58.235 58.645 34.565 49.175 33.165 22.465 95.475 79.375 1.48348 0.793661 0.629638 149.999 
27-4-2006 59.525 5.465 26.9 65.825 5.585 66.445 57.63 56.57 12.375 76.05 73.485 8.59 58.245 58.56 34.285 47.795 33.11 22.13 94.53 79.025 1.48379 0.791384 0.62966 149.804 
26-4-2006 60.83 5.37 26.97 66.01 5.6 65.385 57.875 56.2 12.54 78.5 74.375 9.1 57.77 58.465 34.16 47.645 32.97 22.35 94.58 78.225 1.48261 0.787189 0.629826 149.677 
25-4-2006 61.25 5.205 26.975 65.96 5.56 65.015 57.425 56.625 12.58 80.25 75.51 8.685 57.075 58.285 33.93 47.72 32.555 22.415 93.775 77.175 1.48236 0.786235 0.63052 149.989 
24-4-2006 65.055 5.17 26.775 65.695 5.615 65.02 57.035 57.17 12.595 80.25 76.215 8.45 56.575 58.4 33.9 47.955 32.42 22.225 94.965 77.7 1.48011 0.785926 0.63106 149.945 
21-4-2006 64.45 5.21 26.87 65.755 5.43 65.075 57.35 57.185 12.615 74.19 75.875 8.82 56.375 58.33 34 48.14 32.61 22.18 95.255 78.2 1.47885 0.788033 0.631356 149.849 
20-4-2006 66.15 5.195 26.86 65.76 5.53 65.02 57.755 56.56 12.625 74.19 75.31 9.71 56.285 58.26 33.905 48.49 32.665 21.78 93.1 78.75 1.47885 0.788117 0.631356 149.665 
19-4-2006 64.51 5.025 26.815 64.79 5.505 64.82 58.3 56.645 12.62 74.19 75.205 9.25 55.575 58.115 33.735 48.38 32.9 21.59 90.02 79.1 1.4846 0.787121 0.632437 149.241 
18-4-2006 64.2 4.805 26.925 62.965 5.375 64.49 57.92 56.165 12.61 74.19 74.59 9.03 56.105 57.905 33.59 48.25 32.99 21.59 90.195 79.75 1.4909 0.787098 0.633343 148.651 
17-4-2006 65.325 4.52 26.94 62.81 5.47 64.525 57.555 56.17 12.595 72.6 72.81 9.165 56.11 57.64 33.415 48.38 32.71 21.355 88.905 79.8 1.49051 0.784723 0.633487 148.547 
13-4-2006 62.25 4.51 27.015 62.57 5.515 64.475 57.9 55.65 12.5 72.27 72.115 9.335 56.51 57.765 33.985 47.795 32.65 21.245 88.09 78.8 1.48765 0.782422 0.633155 148.899 
12-4-2006 62.7 4.84 26.9 62.875 5.45 64.395 57.89 55.84 12.33 72.31 72.52 9.545 56.39 57.875 34.35 47.655 32.91 21.245 88.925 78.55 1.48715 0.783636 0.631743 148.962 
11-4-2006 62.7 4.78 26.84 62.345 5.44 64.485 57.87 56.245 12.32 72.45 72.69 9.93 56.695 57.67 33.85 47.73 33.045 21.385 87.005 78.075 1.48739 0.786769 0.629826 148.875 
10-4-2006 63.225 4.865 26.9 63.075 5.375 64.645 58.055 56.775 12.455 72.63 72.305 9.635 57.175 57.715 33.94 47.975 33.685 21.495 86.07 78.35 1.48453 0.788308 0.629915 149.067 
7-4-2006 65.91 4.74 27.1 63.15 5.26 64.655 58.055 56.96 12.53 72.22 71.5 10.905 57.6 58.21 34.38 47.9 33.745 21.64 85.99 78.35 1.4829 0.788526 0.629242 149.394 
6-4-2006 65.73 4.47 26.965 63.42 5.245 64.765 57.915 57.21 12.51 71 70.545 12.295 57.58 58.425 34.335 47.915 33.815 21.785 86.36 77.075 1.48445 0.789739 0.629242 149.104 
5-4-2006 65.305 4.43 26.74 63.755 5.055 65.145 57.8 56.515 12.515 71 70.725 13.13 57.82 58.645 34.565 48.3 34.455 21.685 87.705 75.625 1.4837 0.788792 0.629327 148.981 
4-4-2006 65.305 4.465 26.77 63.54 5.045 64.76 57.77 56.3 12.44 71.18 70.2 14.33 58.125 59.03 34.595 47.895 34.535 21.63 89.33 74.775 1.47966 0.787488 0.629826 149.367 
3-4-2006 63.35 4.41 26.775 63.585 5.04 64.31 57.965 55.84 12.435 71.205 69.985 14.73 58.025 59.44 34.79 47.58 34.435 21.67 89.38 74.4 1.47537 0.787792 0.630734 149.424 
31-3-2006 62.25 4.355 26.82 63.45 4.995 64.095 58.12 55.635 12.52 71.36 69.13 14.2 57.94 59.395 34.86 47.385 34.39 21.53 90.35 73.1 1.47135 0.787453 0.632413 149.184 
30-3-2006 62.35 4.38 26.77 63.82 4.945 64.195 58.315 55.985 12.67 70.895 70.16 13.335 57.75 59.425 34.4 47.475 34.68 22.2 90 72.425 1.47062 0.788451 0.632526 148.495 
29-3-2006 62 4.425 26.75 63.41 4.86 64.14 58.47 55.155 12.67 71.5 69.605 14.53 57.49 59.575 33.795 47.655 34.87 22.07 89.285 73.025 1.47168 0.786593 0.632284 148.484 
28-3-2006 61.5 4.27 26.765 63.9 4.815 64.36 58.6 55.665 12.665 71.5 69.315 14.14 57.89 59.69 33.67 47.725 34.735 22.27 88.735 73.725 1.4729 0.781818 0.632212 149.022 
27-3-2006 62.32 4.365 26.77 63.665 4.845 64.845 59.01 55.33 12.775 71.5 69.31 13.385 58.44 60.075 33.815 47.655 34.985 22.655 89.88 73.3 1.47725 0.780218 0.632212 148.986 
24-3-2006 61.01 4.55 27.055 63.535 4.865 64.87 59.19 55.685 12.95 71.06 69.375 11.885 58.465 60.545 34.01 47.775 34.75 22.57 89.57 73.35 1.48132 0.778695 0.632594 149.091 
23-3-2006 60.35 4.585 26.995 63.64 4.915 64.93 59.31 55.52 12.965 70.07 68.1 12.255 58.92 60.76 34.24 47.725 34.8 22.465 89.23 73.75 1.48321 0.778252 0.633005 149.911 
22-3-2006 59.49 4.5 26.78 64.13 4.885 64.755 59.625 56.135 12.825 70.445 68.83 12.155 59.15 60.7 34.455 47.35 34.295 22.87 86.505 73.175 1.48455 0.779206 0.633665 150.348 
21-3-2006 59.55 4.495 26.82 64.805 4.96 65.055 59.605 55.77 12.755 71.385 68.57 12.795 59.33 60.625 34.485 47.295 34.37 22.815 84.55 72.325 1.48374 0.779438 0.634464 150.279 
20-3-2006 58.11 4.6 26.73 64.795 4.945 65.035 59.815 56.285 12.71 71.26 69.16 13.395 59.045 60.425 34.55 47.505 34.035 22.95 85.055 72.575 1.48173 0.780131 0.634082 149.877 
17-3-2006 58 4.38 26.86 65.33 4.89 65.135 59.92 56.665 12.86 70.27 69.695 13.235 59.125 60.275 34.58 47.385 34.55 22.555 84.81 72.4 1.48096 0.781409 0.633171 149.7 
16-3-2006 60 4.32 26.85 65.155 4.875 65.035 59.95 55.92 13.015 69.85 69.575 12.775 59.43 59.965 34.52 47.39 34.485 22.315 84.04 73.075 1.47973 0.782745 0.632563 149.711 
15-3-2006 61.75 4.305 26.845 64.405 4.88 64.715 59.89 55.84 12.775 70.6 69.685 13.1 60.14 59.525 34.15 47.04 34.295 22.265 83.825 73.5 1.47942 0.783318 0.632645 149.291 
14-3-2006 60.75 4.4 26.88 63.905 4.79 64.59 60.3 55.91 12.525 70.75 68.19 12.805 60.14 59.215 33.665 47.08 34.25 22.265 82.41 73.05 1.47802 0.781657 0.632865 148.914 
13-3-2006 61.9 4.51 26.955 63.575 4.77 64.39 60.225 55.81 12.43 71.645 67.26 12.665 62.15 59.185 33.58 46.91 34.395 21.74 82.25 71.5 1.47469 0.780095 0.633019 149.132 
10-3-2006 60.76 4.55 26.9 63.28 4.84 64.055 60.15 54.73 12.535 71.255 66.025 12.19 61.945 58.77 33.47 46.885 34.07 21.52 82.2 70.425 1.47031 0.77772 0.633281 149.237 
9-3-2006 59.75 4.72 26.855 62.445 4.79 64.18 59.915 54.395 12.475 71.34 66.195 12.51 61.55 58.61 33.35 46.72 33.68 21.78 82.22 71.35 1.46725 0.777577 0.63274 148.853 
8-3-2006 60.2 4.82 26.625 62.405 4.78 64.35 59.745 54.585 12.3 70.365 65.835 13.2 60.78 58.34 33.27 46.56 33.6 21.52 82.22 71.125 1.46977 0.779072 0.632623 148.56 
7-3-2006 60.5 4.815 26.595 63.19 4.74 64.035 59.645 53.44 12.41 70.45 65.815 12.865 59.99 57.92 33.125 46.12 33.525 21.37 82.125 71.175 1.47608 0.77913 0.633119 148.594 
6-3-2006 59.8 4.9 26.645 63.06 4.82 63.65 59.505 54.09 12.56 70.45 66.815 11.945 59.73 57.79 33.1 46.155 33.69 21.835 82.73 70.85 1.48115 0.78232 0.632764 148.47 
3-3-2006 59.94 4.855 26.605 63.05 4.85 63.81 59.325 54.415 12.61 70.45 67.155 12.165 59.73 57.795 33.035 46.07 33.725 22.28 84.245 70.05 1.48423 0.784886 0.63281 148.32 
2-3-2006 58.26 4.69 26.595 62.375 4.96 63.99 59.175 54.035 12.665 69.765 66.61 12.025 59.69 57.855 32.745 46.14 34.015 22.13 85.2 69.3 1.48512 0.785565 0.632785 148.164 
1-3-2006 58.45 4.665 26.595 62.44 4.875 64.545 59.22 53.67 12.635 69.77 66.96 11.47 60.24 57.635 32.865 46.43 34.11 21.96 84.955 68.9 1.48371 0.783326 0.63302 147.956 
28-2-2006 58.25 4.64 26.25 61.8 4.9 64.155 59.205 53.395 12.86 69.47 66.33 11.955 60.53 57.67 33.075 46.625 34.095 21.73 87.07 69.05 1.4814 0.778611 0.634415 147.995 
27-2-2006 58.15 4.49 25.235 61.42 4.865 64.645 59.7 54.585 13.085 68.99 67.215 12.325 61.62 58.19 33.23 46.92 34.18 21.835 87.1 68.975 1.48441 0.778988 0.635294 147.93 
24-2-2006 58.4 4.375 25.5 61.52 4.93 64.575 59.475 54.335 12.99 68.78 67.805 13.295 61.395 58.055 33.165 46.91 33.915 21.65 88.005 67.375 1.48431 0.778469 0.635635 147.644 
23-2-2006 57.9 4.395 26.41 61.64 5.015 64.26 59.25 54.395 13.08 68.63 67.585 13.31 61.74 58.755 33.335 46.86 33.965 21.765 89.78 66.325 1.48235 0.776948 0.635349 147.481 
22-2-2006 57.25 4.25 26.295 61.42 5.02 64.155 58.96 53.95 13.295 68.49 67.885 12.63 61.49 58.95 33.625 46.61 34.475 21.57 88.69 67.225 1.47828 0.778849 0.634907 147.133 
21-2-2006 57.7 4.27 26.41 61.565 5.02 63.465 58.91 54.425 13.63 68.49 69.35 12.685 60.845 59.035 33.485 46.17 34.59 21.48 88.87 67 1.46889 0.781755 0.635372 146.748 
17-2-2006 57.85 4.29 26.385 61.575 5.125 63.71 58.83 54.425 13.7 68.49 68.6 12.18 60.725 59.005 33.45 46.35 34.62 21.455 88.745 66.225 1.46456 0.781718 0.635909 146.591 
16-2-2006 59.15 4.36 26.22 60.715 5.115 63.505 58.14 54.22 13.795 68.49 68.01 12.41 60.42 59.015 33.28 46.24 34.35 21.405 90.61 67.725 1.46305 0.783637 0.635994 146.309 
15-2-2006 59.95 4.41 25.935 60.26 4.96 63.06 57.68 54.305 13.79 68.49 67.575 12.44 59.98 59.05 33.4 46.115 33.975 21.665 90.915 67.925 1.46136 0.784542 0.635994 146.2 
14-2-2006 60.45 4.525 25.93 59.495 4.86 62.475 57.705 54.475 13.805 66.95 67 11.88 59.74 58.985 33.29 45.98 33.325 21.735 88.875 69 1.46057 0.784542 0.6354 146.759 
13-2-2006 60.83 4.605 25.46 59.62 4.835 61.475 57.59 54.6 14.43 66.95 67.38 11.64 59.47 58.34 33.27 45.82 33.04 21.71 88.13 69.925 1.4612 0.788809 0.634621 147.458 
10-2-2006 59.75 4.6 25.2 59.82 4.87 61.54 57.725 54.3 14.445 65.33 67.505 11.765 59.625 58.5 33.12 45.66 32.865 21.89 87.145 69.2 1.46309 0.793122 0.634714 147.39 
9-2-2006 60.75 4.55 25.275 59.77 4.915 61.32 57.57 54.515 14.295 64.15 67.625 12.025 59.585 59.005 32.9 45.765 32.585 21.93 85.165 68.9 1.46431 0.791655 0.635411 147.489 
8-2-2006 60.2 4.71 25.57 59.505 4.87 61.12 57.33 54.665 14.235 65.25 66.98 12.61 59.515 57.835 32.51 45.3 32.12 21.935 85.965 69.975 1.46489 0.789563 0.636326 147.478 
7-2-2006 59.01 4.72 25.45 59.19 4.99 61.13 56.905 54.64 14.22 64.46 67.605 12.96 59.46 57.015 32.47 45.19 31.55 21.94 86.835 71.05 1.46381 0.78947 0.636731 147.436 
6-2-2006 59.3 4.735 25.575 59.815 5.015 60.935 57.175 54.685 14.22 65.14 69.96 12.795 59.5 57.185 32.77 45.205 31.65 21.825 88.82 70.8 1.46287 0.795075 0.636856 147.139 
3-2-2006 58.05 4.66 25.645 60.34 4.98 61.03 57.345 55.8 14.155 64.99 69.47 12.98 59.685 57.26 32.955 45.21 31.485 22.375 89.5 69.175 1.45993 0.798881 0.638392 146.732 
2-2-2006 59.05 4.67 25.92 60.725 5.015 61.495 57.305 55.21 13.66 64.99 70.255 12.425 59.895 57.985 33.085 45.6 31.625 22.575 88.955 68.85 1.45519 0.797179 0.639806 146.689 
1-2-2006 57.95 4.62 25.91 60.245 4.985 61.735 57.05 55.63 13.59 63.93 71.795 12.095 59.54 58.035 32.915 46.415 31.575 22.965 90.24 69.25 1.45113 0.793256 0.640462 146.866 
31-1-2006 57.2 4.59 26.205 59.915 5.09 62.4 57.275 54.94 13.595 63.46 72.46 12.115 59.12 57.895 32.805 46.8 31.795 23.29 92.945 67.9 1.45113 0.789361 0.639928 146.764 
30-1-2006 57.71 4.735 26.155 59.725 5.235 62.515 57.935 54.535 13.51 63.46 72.405 11.485 59.325 58.395 32.915 46.825 32.03 23.22 94.15 68.475 1.44652 0.786447 0.638852 146.409 
27-1-2006 55.2 4.7 26.04 60.07 5.255 62.635 57.14 55.36 13.53 64.79 71.015 11.65 59.425 58.78 32.885 46.985 31.855 23.345 93.52 68.375 1.44552 0.784926 0.638363 145.974 
26-1-2006 56.15 4.775 26.025 60.36 5.18 62.685 57.655 55.475 13.53 63.745 70.05 11.695 58.795 59.03 32.905 47 31.56 23.275 94.47 68.525 1.44538 0.78392 0.638363 145.534 
25-1-2006 56.35 4.805 26.13 59.92 5.15 61.795 57.8 55.995 13.47 63.63 70.49 11.835 58.15 59.52 32.925 46.19 31.24 23.075 93.73 69.8 1.44479 0.781855 0.638223 145.728 
24-1-2006 56.05 4.805 26.125 59.74 5.105 61.635 57.97 56.115 13.51 64.66 70.9 12.06 57.725 60.075 33.23 46.175 31.135 23.545 99.175 69.8 1.44317 0.782203 0.637864 146.459 
23-1-2006 54.69 4.86 26.22 58.97 5.12 61.72 57.525 55.915 13.63 64.67 70.44 12.585 57.95 60.925 33.465 46.04 31.025 23.33 98.785 70.5 1.44147 0.784285 0.637727 147.059 
20-1-2006 54.9 4.855 26.35 59.005 5.09 62.06 57.76 55.215 13.72 63.985 70.41 12.665 58.175 61.515 33.86 46.515 31.17 23.17 98.075 72.475 1.44186 0.782503 0.638021 146.879 
19-1-2006 54.2 5.025 26.57 59.135 5.13 63.09 58.185 54.97 13.78 63.82 69.865 12.585 58.44 62.16 34.7 48.14 31.375 23.425 96.455 73.05 1.44159 0.781448 0.638126 146.654 
18-1-2006 54.5 5.07 26.565 59.085 5.065 63.145 58.405 56.305 13.83 64.375 69.59 13.14 58.56 61.795 34.76 48.39 31.195 23.26 95.24 74.175 1.44356 0.781924 0.638751 146.49 
17-1-2006 55.65 5.095 26.145 58.84 5.125 62.775 58.39 55.575 13.85 65.43 70.09 13.19 58.64 61.585 35.225 48.485 31.71 24.26 97.445 74.7 1.44583 0.787477 0.639237 146.222 
13-1-2006 56.36 5.085 25.87 60.11 5.09 63.305 58.875 54.705 13.91 67.37 69.235 13.18 58.655 61.855 35.025 48.96 32.09 24.695 98.27 74.325 1.44777 0.796543 0.639376 146.02 
12-1-2006 55.55 5.045 25.795 60.365 5.05 63.22 58.69 54.165 13.955 67 68.38 13.565 58.7 62.175 35.2 48.99 32.1 24.905 97.555 74.05 1.44849 0.795338 0.639304 146.188 
11-1-2006 54.96 5.15 25.815 60 4.98 63.47 59.035 53.97 13.895 67.795 67.59 13.855 58.835 62.465 35.325 49.08 31.85 24.76 97.075 73.925 1.44921 0.795307 0.639328 146.185 
10-1-2006 54.21 5.09 25.675 59.895 4.925 63.13 59.11 53.335 13.92 67.32 68.285 14.405 58.735 62.8 35.18 48.315 31.68 24.195 94.855 73.65 1.45207 0.798114 0.639937 145.865 
9-1-2006 54.56 4.93 25.83 59.88 4.895 63.38 59.405 54.35 13.9 66.95 68.21 13.885 58.77 62.72 35.335 48.52 31.365 24.45 92.41 73.55 1.45417 0.796724 0.640346 145.696 
6-1-2006 52.25 4.905 25.93 59.8 4.885 63.16 59.49 54.7 13.955 67.63 68.085 14.295 58.64 62.44 35.36 48.55 31.38 24.275 90.82 74 1.45755 0.791912 0.640346 145.347 
5-1-2006 53.1 4.85 25.95 59.225 4.945 62.865 59.535 54.23 14.03 67.45 66.84 14.745 58.84 62.525 35.225 48.59 31.565 23.935 91.11 74.5 1.46211 0.793352 0.641008 144.888 
4-1-2006 52.25 4.85 25.46 59.9 4.95 63.185 59.66 54.19 14.135 67.45 66.755 14.785 58.84 62.2 35.25 48.725 30.87 23.455 91.11 73.875 1.46435 0.794853 0.641455 145.038 
3-1-2006 53.5 4.975 25.37 59.325 4.97 63.17 59.425 52.99 14.09 66.635 66.015 15.835 58.275 61.45 35.1 48.745 30.255 23.24 90.875 73.25 1.46435 0.792964 0.642056 145.519 
30-12-2005 50.5 4.935 25.425 58.415 4.92 62.75 59.28 52.43 14.075 67.42 64.1 15.84 58.22 60.14 35.1 48.465 30.12 22.855 90.75 73.45 1.46375 0.791619 0.64294 145.377 
29-12-2005 53 4.825 25.41 58.68 4.975 63.23 59.405 52.67 13.925 67.07 64.355 16.71 58.385 60.37 35.275 48.675 30.265 22.9 91.7 72.475 1.46326 0.79363 0.64365 144.878 
28-12-2005 51.8 4.695 25.575 58.59 4.93 63.44 59.285 52.29 13.925 66.63 64.165 18.13 58.58 60.48 35.055 48.665 30.31 22.87 90.925 73.15 1.46305 0.795138 0.64365 144.529 
27-12-2005 51.4 4.75 25.64 58.765 4.925 63.89 59.265 51.99 13.95 66.63 64.005 16.28 58.7 60.735 35.315 49.035 30.54 22.58 91 72.025 1.46238 0.794329 0.64365 144.143 
23-12-2005 52.7 4.665 25.55 58.64 4.94 64.01 59.29 51.72 13.985 67.44 64.665 14.985 58.68 61.26 35.48 49.125 30.64 23.185 91.78 72.6 1.45918 0.79231 0.642911 144.044 
22-12-2005 52.7 4.625 25.66 58.62 4.965 63.695 59.25 51.92 14.055 68.3 64.945 14.265 58.515 60.94 35.315 49.245 30.58 23 91.25 72.6 1.45473 0.788919 0.641775 144.419 
21-12-2005 57.7 4.67 25.805 58.815 4.94 63.805 59.34 51.61 14.065 69.05 65.33 14.98 58.52 60.95 35.455 49.425 30.635 23.035 90.72 71.925 1.45193 0.783371 0.640653 145.08 
20-12-2005 53.05 4.725 25.92 58.925 4.955 63.425 59.5 51.99 14.125 69 65.33 15.45 58.22 60.93 35.56 49.29 30.525 22.915 90.445 71.175 1.45162 0.779109 0.641116 145.073 
19-12-2005 53.73 4.69 25.89 58.97 4.915 63.87 59.485 52.755 13.99 68.925 65.585 15.44 58.3 61.55 35.88 49.345 30.44 22.905 90.6 71.475 1.45236 0.775048 0.641359 144.833 
16-12-2005 53.05 4.74 25.82 59.235 4.88 64.095 60 52.04 13.95 68.9 66.06 14.745 58.475 60.77 36.14 49.38 30.49 22.86 90.6 71.2 1.45517 0.773112 0.640946 144.509 
15-12-2005 52.31 4.88 25.905 59.455 4.875 63.87 59.31 52.27 13.97 70.02 66.205 15.16 58.565 60.175 35.965 49.375 30.6 22.48 89.725 71.775 1.45788 0.777072 0.640559 144.274 
14-12-2005 51.3 4.93 25.815 58.835 4.84 63.725 59.37 53.475 13.98 70.2 67.08 15.255 58.99 60.27 35.72 49.365 30.625 22.46 90.255 72.25 1.46002 0.78046 0.640669 144.165 
13-12-2005 50 5.005 25.78 59.16 4.86 62.905 59.045 53.045 13.9 70.2 67.235 15.715 57.975 60.245 35.515 49.12 30.67 22.66 91.91 72.65 1.46053 0.778394 0.641227 144.074 
12-12-2005 51.45 4.94 25.765 59.95 4.865 62.445 59.45 53.17 13.68 70.2 67.21 16.13 57.18 60.135 35.59 48.765 30.775 22.36 92.58 73.075 1.45935 0.781437 0.64083 143.621 
9-12-2005 53.6 4.975 25.765 59.625 4.905 62.57 59.165 52.975 13.73 70.2 67.21 16.83 57.275 60.165 35.57 48.79 31.18 22.165 93.25 73.025 1.45915 0.784711 0.640473 143.367 
8-12-2005 55 5.03 25.84 59.625 4.995 62.455 59.175 52.26 13.37 69.65 68.035 17.51 57.1 60.31 35.465 48.62 31.345 22.085 93.575 72.95 1.46139 0.784433 0.641611 143.539 
7-12-2005 53.2 5.03 25.95 59.705 4.99 62.52 59.245 52.255 13.33 69.345 67.7 18.215 57.23 60.105 35.63 48.6 31.545 22.32 93.04 73.4 1.46522 0.782398 0.643815 143.63 
6-12-2005 51.7 5.075 25.965 60.34 4.97 63.3 60.025 52.98 13.235 69.765 68.645 18.25 57.58 60.825 35.91 49.08 31.685 22.12 93.83 72.825 1.46604 0.779941 0.644837 143.521 
5-12-2005 52.36 5.11 26.035 60.26 4.9 62.775 59.79 52.745 13.34 69.34 68.775 18.82 57.36 61.365 35.63 48.765 31.91 22.22 93.92 72.65 1.46682 0.779831 0.644746 143.183 
2-12-2005 50.3 5.1 26.075 59.655 4.79 62.85 59.745 53.08 13.33 69.1 67.965 18.265 57.465 61.5 35.505 48.76 31.91 22.63 94.32 72.9 1.46973 0.782764 0.64407 143.004 
1-12-2005 49.55 5.095 26.08 58.785 4.82 63.17 59.705 52.965 13.355 69.275 67.54 18.01 57.66 61.845 35.77 48.955 32.115 22.85 93.785 73.475 1.47294 0.782737 0.644134 142.257 
30-11-2005 49.93 5.035 26.02 58.4 4.745 63.25 59.615 52.47 13.57 68.83 65.97 17.145 57.6 62.175 35.94 48.89 32.16 22.69 92.025 73.9 1.47458 0.78136 0.645281 141.301 
29-11-2005 50.65 5.1 26.165 58.58 4.865 64.05 59.91 52.79 13.53 66.7 66.22 18.085 57.66 62.385 36.045 49.045 32.29 23.495 91.55 74.275 1.47038 0.779325 0.644688 141.029 
28-11-2005 53.3 5.175 26.34 58.435 4.845 64.16 59.84 53.14 13.625 66.7 66.745 18.26 57.04 62.575 36.07 49.365 32.025 23.315 91.145 74.1 1.46787 0.778779 0.644858 141.39 
25-11-2005 54.4 5.16 26.5 58.63 4.925 64.18 59.895 53.345 13.6 66.7 67.945 18.66 57.4 62.145 36.07 49.54 31.94 23.685 90.58 74.55 1.46657 0.775436 0.645644 141.82 
23-11-2005 52.09 5.115 26.63 58.755 4.895 64.125 59.47 53.965 13.605 64.85 67.955 18.82 56.68 61.57 36.025 49.12 31.97 23.735 91.92 75 1.46399 0.777414 0.644234 142.019 
22-11-2005 52.1 5.24 26.61 58.345 4.875 63.37 58.995 54.115 13.66 64.85 68.16 18.705 57.255 61.475 36.06 48.525 31.73 23.52 91.29 74.375 1.46096 0.783139 0.641641 141.584 
21-11-2005 52.15 5.24 26.79 58.555 4.935 62.785 58.435 54.245 13.505 66.285 67.365 18.72 57.46 62.125 35.995 48.365 31.65 23.86 91 75 1.46085 0.784196 0.641666 141.614 
18-11-2005 51.9 5.265 26.78 58.555 4.78 62.32 58.365 54.19 13.535 66.145 66.23 18.4 57.34 63.055 35.525 48.235 31.95 24.21 90.635 74.825 1.46207 0.786173 0.641191 141.895 
17-11-2005 52.15 5.225 26.745 58.875 4.71 61.69 58.32 53.765 13.555 66.15 65.765 18.52 57.015 63.365 34.585 47.66 31.385 23.87 92.36 75.025 1.46136 0.785419 0.640895 142.551 
16-11-2005 51.7 5.29 26.8 58.355 4.665 61.355 58.71 53.17 13.24 66.15 64.78 18.72 56.495 63.215 34.53 47.53 31.095 23.515 92.91 74.65 1.45997 0.788067 0.640594 143.442 
15-11-2005 51.09 5.31 26.865 58.29 4.6 61.84 58.66 53.65 13.01 65.8 65.675 18.58 56.02 62.675 34.455 47.845 31.04 23.615 94.16 74.05 1.4578 0.791573 0.640436 143.554 
14-11-2005 50.8 5.205 26.68 60.165 4.58 62.215 58.535 53.69 12.99 66.075 65.29 18.385 56.11 60.775 34.48 48.01 31.435 23.735 95.015 74.2 1.45534 0.792332 0.640385 143.205 
